request_id,job_id,finish_reason,e2e_latency,num_prompt_tokens,num_generation_tokens,num_cached_tokens,prefix_cache_hit_rate,queued_time,prefill_time,inference_time,decode_time,max_tokens_param
chatcmpl-6bc890e15e9c4040a179385079bfc7f0,10,stop,3.7205469608306885,1003,66,944,0.9411764705882353,0.00014730589464306831,0.24052362609654665,3.675603960175067,3.4350803340785205,10000
chatcmpl-bb1bf632d9b94fa38c0775b2b9806532,3,stop,74.31939029693604,1394,317,1232,0.8837876614060258,4.085083492100239e-05,0.1258921551052481,74.2936353890691,74.16774323396385,10000
chatcmpl-8cdcb1b6116c473c95595c7423dba3d4,10,stop,5.276980638504028,996,91,944,0.9477911646586346,8.704396896064281e-05,0.24052362609654665,5.241119971033186,5.000596344936639,10000
chatcmpl-5a66275372984a6ea7ce740022e62c8c,3,stop,20.149062156677246,991,57,944,0.9525731584258325,0.00012854579836130142,0.26822162000462413,20.11723918118514,19.849017561180517,10000
chatcmpl-b0c82270b00849ca9e489bf593d9baa1,3,stop,20.202152490615845,987,58,944,0.9564336372847011,0.00023671099916100502,0.26822162000462413,20.16992902616039,19.901707406155765,10000
chatcmpl-55b85638de67480abd0a4fa5d511b4ce,4,stop,89.25092840194702,2480,212,96,0.03870967741935484,0.02682729996740818,10.059992488939315,89.19738830905408,79.13739582011476,8192
chatcmpl-9af8e90ca859489f98c808ddff035b00,3,stop,20.4170982837677,987,62,944,0.9564336372847011,8.315197192132473e-05,0.26822162000462413,20.385444157058373,20.11722253705375,10000
chatcmpl-4f64233965604a579f213a6c89e2de5c,3,stop,20.686116218566895,986,67,944,0.9574036511156186,3.816396929323673e-05,0.26822162000462413,20.65458718012087,20.386365560116246,10000
chatcmpl-b28874c0220240fa9af6ea43cd81a345,3,stop,20.744027614593506,988,68,944,0.9554655870445344,0.00017897086217999458,0.26822162000462413,20.71189586701803,20.443674247013405,10000
chatcmpl-8f4ef6fe2ef34c6ea6a57e1552fec5af,6,stop,89.19050407409668,6942,242,96,0.013828867761452032,0.000246790936216712,10.223958563059568,85.93347669695504,75.70951813389547,8192
chatcmpl-5388475106fc46fab291fbc683bfe2f1,6,stop,90.99994373321533,14056,245,320,0.022766078542970972,32.975702670169994,11.069254253990948,54.074314860859886,43.00506060686894,8192
chatcmpl-f1d13e2188e549228dc078c1ac705cec,4,stop,110.41582584381104,2937,272,96,0.03268641470888662,0.0266671369317919,5.008318389998749,110.36455325689167,105.35623486689292,8192
chatcmpl-4baf46419983449f85e705f8a48de423,6,stop,106.13884806632996,2092,266,96,0.045889101338432124,27.279453241964802,10.92786884889938,74.90869716601446,63.98082831711508,8192
chatcmpl-3d4c1935210f41d884c66a929c4c1ee8,8,stop,114.68506836891174,1589,315,1360,0.8558842039018251,3.9946986362338066e-05,0.16161743993870914,114.65647705784068,114.49485961790197,10000
chatcmpl-cec1edc9e78b4fd6be0b343820f40d05,9,stop,119.91887545585632,1426,418,1280,0.8976157082748948,3.8125086575746536e-05,0.11993878101930022,119.89397595403716,119.77403717301786,10000
chatcmpl-d2aa38a04de44e2c8fe3c1d57ad39956,6,stop,111.70234417915344,2095,323,96,0.04582338902147971,27.27953543001786,5.696003905963153,80.46962289698422,74.77361899102107,8192
chatcmpl-19028799041a481fb8a8131244c70ac2,2,stop,110.55241227149963,3659,336,96,0.02623667668761957,44.044970703078434,5.138615699950606,64.638782229973,59.5001665300224,8192
chatcmpl-0f3843bf6437424aae06de1b98fa9677,5,stop,116.18196773529053,6318,355,224,0.035454257676479896,5.051861267071217,10.326789336046204,109.38313717511483,99.05634783906862,8192
chatcmpl-7c59e2cf21504152ba6d82a0a810bdaf,4,stop,125.59805059432983,4701,371,16,0.0034035311635822164,0.026612391928210855,5.008318389998749,125.54694921895862,120.53863082895987,8192
chatcmpl-914ef5f3f8d64367b393c899288c64c2,2,stop,127.7102198600769,13805,378,96,0.0069540021731256795,26.95247213006951,11.074479846982285,100.22566483099945,89.15118498401716,8192
chatcmpl-e5cce3b3fc66435b96aac79044936a00,6,stop,140.3542721271515,5275,401,96,0.018199052132701423,0.00032134586945176125,5.050873436033726,137.0962193789892,132.04534594295546,8192
